year,program_code,program_name,organizer_name,organizer_name_normalized,agenda_captured,papers_total,source_url
2022,REAL,Real Estate,Benjamin J. Keys,benjamin j keys,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22REAL
2022,REAL,Real Estate,Tomasz Piskorski,tomasz piskorski,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22REAL
2022,RISK,Risks of Financial Institutions,Mark Carey,mark carey,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI22RISK
2022,RISK,Risks of Financial Institutions,René M. Stulz,rene m stulz,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI22RISK
2022,SIP,Science of Science Funding,Paula Stephan,paula stephan,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI22SF
2022,SIP,Science of Science Funding,Reinhilde Veugelers,reinhilde veugelers,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI22SF
2022,URB,Urban Economics,Edward L. Glaeser,edward l glaeser,1,28,https://conference.nber.org/agenda/simple_printable?conf_id=SI22URB
2023,EFMPL,Aggregate Labor Market,Philipp Kircher,philipp kircher,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI23EFMPL
2023,EFMPL,Aggregate Labor Market,Guido Menzio,guido menzio,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI23EFMPL
2023,EFMPL,Aggregate Labor Market,Giuseppe Moscarini,giuseppe moscarini,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI23EFMPL
2023,AG,Aging,David M. Cutler,david m cutler,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI23AG
2023,AG,Aging,Kosali I. Simon,kosali i simon,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI23AG
2023,AG,Aging,Jonathan S. Skinner,jonathan s skinner,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI23AG
2023,AP,Asset Pricing,Ralph S. J. Koijen,ralph s j koijen,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI23AP
2023,AP,Asset Pricing,Sydney C. Ludvigson,sydney c ludvigson,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI23AP
2023,EFBEM,Behavioral Macro,Andrew Caplin,andrew caplin,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI23EFBEM
2023,EFBEM,Behavioral Macro,Michael Woodford,michael woodford,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI23EFBEM
2023,HPC,Big Data and High-Performance Computing,Toni Whited,toni whited,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI23HPC
2023,HPC,Big Data and High-Performance Computing,Mao Ye,mao ye,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI23HPC
2023,CRIWPC,CRIW Pre-Conference,Randall Akee,randall akee,0,,https://conference.nber.org/agenda/simple_printable?conf_id=SI23CRIWPC
2023,CRIWPC,CRIW Pre-Conference,Lawrence F. Katz,lawrence f katz,0,,https://conference.nber.org/agenda/simple_printable?conf_id=SI23CRIWPC
2023,CRIWPC,CRIW Pre-Conference,Mark Loewenstein,mark loewenstein,0,,https://conference.nber.org/agenda/simple_printable?conf_id=SI23CRIWPC
2023,CRIWPC,CRIW Pre-Conference,Kimberly Mehlman-Orozco,kimberly mehlman-orozco,0,,https://conference.nber.org/agenda/simple_printable?conf_id=SI23CRIWPC
2023,EFEL,Capital Markets and the Economy,Janice C. Eberly,janice c eberly,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI23EFEL
2023,EFEL,Capital Markets and the Economy,Deborah J. Lucas,deborah j lucas,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI23EFEL
2023,CH,Children,Janet Currie,janet currie,1,21,https://conference.nber.org/agenda/simple_printable?conf_id=SI23CH
2023,CH,Children,Anna Aizer,anna aizer,1,21,https://conference.nber.org/agenda/simple_printable?conf_id=SI23CH
2023,CRIW,Conference on Research in Income and Wealth,Katharine G. Abraham,katharine g abraham,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI23PRCR
2023,CRIW,Conference on Research in Income and Wealth,Susanto Basu,susanto basu,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI23PRCR
2023,CRIW,Conference on Research in Income and Wealth,David M. Byrne,david m byrne,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI23PRCR
2023,CF,Corporate Finance,Antoinette Schoar,antoinette schoar,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI23CF
2023,CF,Corporate Finance,Amir Sufi,amir sufi,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI23CF
2023,DEV,Development Economics,Orazio Attanasio,orazio attanasio,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI23DEV
2023,DEV,Development Economics,Emily Breza,emily breza,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI23DEV
2023,DEV,Development Economics,Claudio Ferraz,claudio ferraz,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI23DEV
2023,DEV,Development Economics,Rachel Glennerster,rachel glennerster,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI23DEV
2023,DEV,Development Economics,Seema Jayachandran,seema jayachandran,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI23DEV
2023,DEV,Development Economics,Jeremy Magruder,jeremy magruder,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI23DEV
2023,DEV,Development Economics,Anant Nyshadham,anant nyshadham,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI23DEV
2023,DEV,Development Economics,Leonard Wantchekon,leonard wantchekon,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI23DEV
2023,DAE,Development of the American Economy,Katherine Eriksson,katherine eriksson,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI23DAE
2023,DAE,Development of the American Economy,Martin Fiszbein,martin fiszbein,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI23DAE
2023,DAE,Development of the American Economy,Joshua K. Hausman,joshua k hausman,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI23DAE
2023,DAE,Development of the American Economy,Leah Platt Boustan,leah platt boustan,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI23DAE
2023,DAE,Development of the American Economy,William J. Collins,william j collins,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI23DAE
2023,PRIT,Digital Economics and Artificial Intelligence,Erik Brynjolfsson,erik brynjolfsson,1,23,https://conference.nber.org/agenda/simple_printable?conf_id=SI23PRIT
2023,PRIT,Digital Economics and Artificial Intelligence,Avi Goldfarb,avi goldfarb,1,23,https://conference.nber.org/agenda/simple_printable?conf_id=SI23PRIT
